id_entidad,periodo,target,var_score_riesgo,var_ratio_endeudamiento,var_meses_antiguedad,var_utilizacion_linea,var_n_atrasos_12m,var_monto_deuda,var_ingreso_estimado,var_no_monotona,var_fija_entidad,var_inestable_tiempo,cat_sector,cat_region,cat_segmento,cat_alta_cardinalidad,var_constante,var_casi_constante,var_cv_bajo,var_muchos_ceros,var_muchos_nulos,var_ruido_1,var_ruido_2,var_ruido_3,var_ruido_4,var_ruido_5,var_clon_score,var_combinacion_lineal,var_fuga,var_texto_numerico
ENT_0044,2024-04,0,500.4049819478927,0.6347331408380048,66.52206387991036,0.7079594707408571,1,16259.054156631264,232831.36720571446,1.0814165507039653,69.90703641258034,5.8595109499441635,CONSTRUCCION,NORTE,MASIVO,SUC_111,7.0,1,1000000.0009444741,0.0,,-0.7324886916793814,-0.475954492595545,1.4282170579024156,-1.8171660168600767,-0.31977447112664814,512.4761911343103,0.6600265203443738,0.22257892087778225,16.26
ENT_0044,2024-05,0,538.2241516490295,0.5265884531403158,67.52206387991036,0.23089945530604894,1,14724.140608342908,418888.4469711321,-1.0678078637542954,69.90703641258034,7.0665194276968695,CONSTRUCCION,SUR,MASIVO,SUC_168,7.0,1,1000000.0273297577,0.0,,-0.19060147302133376,2.153099870044016,0.5253124557741867,0.20313135380882158,0.335509125999318,549.2570353046834,0.41984984354582944,-0.12080775247985259,14.72
ENT_0044,2024-06,1,521.1174486586672,0.5099522593644887,68.52206387991036,0.6396790844905963,4,4839.169611632855,441941.86003722675,-0.20095085971171314,69.90703641258034,9.09063319379813,CONSTRUCCION,NORTE,MASIVO,SUC_126,7.0,1,999999.992758096,0.0,,-2.597169824805225,-1.7197983674396589,0.17387385963245663,-1.4392160767947266,-0.22533015446404925,531.4722611700378,0.5622999515451873,0.9826839930339497,4.84
ENT_0045,2023-01,0,550.5847956384498,0.3552028221339566,20.885797714043253,0.3748328804724489,0,23452.712361924434,391685.49433293374,0.8335708134056047,102.11998026110523,-2.0545511954990316,COMERCIO,SUR,PREFERENTE,SUC_168,7.0,1,999999.9814864873,0.0,,1.224717070039049,-0.6934278475483304,-1.3512358883697468,1.0196700619841645,1.791300367437158,559.5179805458461,0.37564944208563944,0.3511994961723613,23.45
ENT_0045,2023-02,0,571.7541938518673,0.2998662291095989,21.885797714043253,0.6157100784825222,0,22450.721267496807,249993.7164064344,1.5297853055580244,102.11998026110523,1.2225789456339586,COMERCIO,SUR,PREFERENTE,SUC_128,7.0,1,1000000.03740358,0.0,,-0.2715540240664837,-1.641261283973578,-1.8229136243131114,-0.16375362220618864,-1.3008700097121508,585.0001083173203,0.43195150811336935,0.09424407623502433,22.45
ENT_0045,2023-03,0,597.3459856781483,0.4248492643800377,22.885797714043253,0.2090323584782917,1,12798.88482706873,338196.2964851467,-0.7514312380356306,102.11998026110523,1.2793167614457892,COMERCIO,NORTE,PREFERENTE,SUC_141,7.0,1,999999.9696634135,0.0,,-0.5903115719833192,0.2086770618152028,-0.4321571696361869,-0.1317037456389186,0.5593700278329059,607.8314738977856,0.33914757293978626,-0.0992484674969301,12.8
ENT_0045,2023-04,0,594.0132635680193,0.3739919777524639,23.885797714043253,0.44512589360215177,3,16694.691437118803,383211.45414815174,-0.027316350145366652,102.11998026110523,1.233336741337371,COMERCIO,CENTRO,PREFERENTE,SUC_091,7.0,1,999999.9853055611,0.0,,1.0348350682103287,0.8899065110493523,0.7022519177122035,0.22139295118716823,0.3536293769704121,605.8295369260996,0.40866232812098285,0.1531340695180794,16.69
ENT_0045,2023-05,0,510.3011515278812,0.36397822264690777,24.885797714043253,0.6478200901911778,2,12305.540620678503,255333.4502712557,0.0030415776780257776,102.11998026110523,1.4894044499882693,COMERCIO,CENTRO,PREFERENTE,SUC_123,7.0,1,999999.9998338588,0.0,,1.802475703587162,1.3129553906217257,1.8104435788864306,-0.40351067711674776,0.20326018492889963,520.3252826209889,0.4777093846895773,-0.3545152105520726,12.31
ENT_0045,2023-06,0,513.8378207695149,0.45590953431880116,25.885797714043253,0.5589223094452155,1,6920.030859888011,279705.4604436455,-0.09219287991270385,102.11998026110523,3.687110149607909,COMERCIO,NORTE,PREFERENTE,SUC_083,7.0,1,999999.9941277201,0.0,,-1.331309221308401,1.0586349637965127,0.25312552536970756,-0.42004471404807475,-1.230778993701183,524.6608335301544,0.5057384196756926,0.02025274991320549,6.92
ENT_0045,2023-07,0,570.12411821679,0.35094334118713083,26.885797714043253,0.4328653065452507,3,37716.499542272344,336669.2437911345,-1.2161874807999458,102.11998026110523,3.418395992757968,COMERCIO,CENTRO,PREFERENTE,SUC_059,7.0,1,1000000.0025270965,0.0,,1.2844081156549476,-0.5845064399199383,1.5591112208570743,-0.15242949764145217,-1.1724256897937766,581.8277726559322,0.3865732132606566,-0.15644872272109023,37.72
ENT_0045,2023-08,0,502.54412227750277,0.49493860061523665,27.885797714043253,0.24017988564472786,0,19961.71650239085,501677.0205081706,0.5007314435096298,102.11998026110523,2.1123610053632764,COMERCIO,CENTRO,PREFERENTE,SUC_108,7.0,1,1000000.0019666934,0.0,57.63416870875089,-1.2433222359707754,0.09992212711493453,-0.8833252401682536,-1.012577716511512,0.2950063863854421,513.6993934642788,0.38081732544729946,-0.03544837297305895,19.96
ENT_0045,2023-09,0,491.9376202161517,0.4175198284509358,28.885797714043253,0.3146385391700338,0,21751.728731984524,376388.56628264097,-1.2756077233322887,102.11998026110523,3.622340618409793,COMERCIO,NORTE,PREFERENTE,SUC_084,7.0,1,1000000.0439259408,0.0,,0.12215759448473569,-0.97107180728844,0.2052755319595303,-1.7122838713390924,-1.0668903176443814,501.4148180998428,0.36031642966029465,-0.3794347494001847,21.75
ENT_0045,2023-10,0,508.8462952809675,0.5421401967319239,29.885797714043253,0.6400348134152711,1,12533.147270456608,296282.6743260317,1.1377864222327836,102.11998026110523,5.2952283631695085,COMERCIO,CENTRO,PREFERENTE,SUC_053,7.0,1,999999.9952236431,0.0,,1.4682484310213457,1.3394260036555061,-1.4509589898533586,-0.5170772659893695,2.057524680070758,519.945059523705,0.5660262426444576,0.19925581409410462,12.53
ENT_0045,2023-11,1,527.5068162853083,0.4435118151692613,30.885797714043253,0.4315482176776986,2,23644.04897823961,331150.6976676414,1.349798333737791,102.11998026110523,5.037884468466035,COMERCIO,NORTE,PREFERENTE,SUC_173,7.0,1,1000000.0072008481,0.0,,-0.9923779848956672,-0.15777268788782475,-0.6048589677314237,-0.5395113477470354,0.4490751886051173,538.4344605677662,0.4499613129796326,0.6105387113928213,23.64
ENT_0045,2023-12,0,510.4412308831662,0.5252371223043857,31.885797714043253,0.46471826941853295,1,7689.217618684748,288066.30685119383,-0.6385015323191318,102.11998026110523,5.212358234104738,COMERCIO,CENTRO,PREFERENTE,SUC_020,7.0,1,1000000.0010457654,0.0,,-0.8666637103849164,1.4493739065450473,1.205114338390554,-1.8197620939289698,0.9949967504950799,520.0547273172352,0.4964393220821675,0.016521570271168382,7.69
ENT_0045,2024-01,1,492.73705803830387,0.5035728118094345,32.88579771404325,0.5073613743924613,1,12755.374702682695,310899.8379262966,-1.2690917393656693,102.11998026110523,4.09689961901889,COMERCIO,CENTRO,PREFERENTE,SUC_021,7.0,1,999999.9513940573,0.0,40.56052147315758,1.2842994789663076,-0.11540390774840954,-0.5007323124935312,0.36677356727529425,-1.0309397993067646,503.4504858602383,0.5137283983535028,0.9275069796575001,12.76
ENT_0045,2024-02,0,488.1458370053309,0.5530765768053452,33.88579771404325,0.31699649225763893,2,19872.51391949187,436921.7411918667,-0.03219842213212441,102.11998026110523,8.16335481616473,COMERCIO,CENTRO,PREFERENTE,SUC_091,7.0,1,999999.9759908931,0.0,,-2.683653121098933,0.4533663671832835,-0.8313985980887473,-0.27384037782296533,0.8646278948977464,500.10171403453984,0.4551732654227133,0.13488956133365224,19.87
ENT_0045,2024-03,0,483.19272193812594,0.518699728095665,34.88579771404325,0.5222119834089671,0,10744.120641494188,197763.92246482288,-0.5199247736215237,102.11998026110523,7.021434924434767,COMERCIO,SUR,PREFERENTE,SUC_003,7.0,1,999999.955746225,0.0,,1.4269966424089058,-0.57652137991331,-1.0122014871339655,0.6869040562642831,1.8370525958199238,494.39062568616885,0.5316284847640435,-0.18603043488536142,10.74
ENT_0045,2024-04,1,475.0134078319701,0.40456562678130403,35.88579771404325,0.42298330414786495,1,21461.109809975973,521942.09241513803,-0.20968104934549125,102.11998026110523,8.53346412039898,COMERCIO,CENTRO,PREFERENTE,SUC_156,7.0,1,999999.9776121497,0.0,,-1.3250856013252574,0.2313299260377834,0.8371966131725741,-0.0002949131921341745,0.3030396355784021,485.39156327274554,0.41669588518034206,0.8217940303448107,21.46
ENT_0045,2024-05,0,550.0419704803452,0.6016189933922803,36.88579771404325,0.5085814960972106,0,16331.741243594082,,0.09156216688860747,102.11998026110523,7.501281520170208,COMERCIO,SUR,PREFERENTE,SUC_057,7.0,1,999999.9960047844,0.0,,0.3310877615854107,0.7790119572008731,0.6825282316347784,-0.3099935076924189,0.8346098500287198,560.9514183241891,0.5826536145052021,-0.0033450300567686502,16.33
ENT_0045,2024-06,0,496.4389253280825,0.5348656410732776,37.88579771404325,0.4039710513637016,3,15654.3641630095,369386.0255914647,-0.9302548965880194,102.11998026110523,7.631764462018708,COMERCIO,SUR,PREFERENTE,SUC_087,7.0,1,1000000.016642858,0.0,,-1.350378762873419,-0.2986090670254447,0.014225414583434954,0.034255398854940694,0.113869346588049,502.78581919862,0.48263159671191824,0.0008397749967930546,15.65
ENT_0046,2023-01,0,585.2902921638592,0.44463007282605926,24.78734732660626,0.3049637921384637,3,10897.063277836274,267267.42864905496,1.6590520263858297,111.34676611167136,-0.6443757451705996,INDUSTRIA,SUR,PREMIUM,SUC_102,7.0,1,1000000.0262343962,0.0,,-0.09285344821856475,-0.6248588907451752,0.04353624070624755,-1.6037867251256246,-0.5937730602329848,596.2505893552141,0.40120796775066864,0.025215769312146835,10.9
ENT_0046,2023-02,0,546.8943791007677,0.4476812007920423,25.78734732660626,0.4424530155283605,1,18074.331729400135,486162.3391656554,-0.6411750176670855,111.34676611167136,1.4252250341269412,INDUSTRIA,CENTRO,PREMIUM,SUC_050,7.0,1,1000000.049719878,0.0,,-0.6419532833286619,-0.18451139985136783,-1.4418235028413902,-0.45639933102481084,0.17176480148835696,557.5075756224159,0.4498825937826618,0.20044253115219632,18.07
ENT_0046,2023-03,0,550.4723988740895,0.3552331937404284,26.78734732660626,0.5706310333987628,1,35951.43953570681,372767.9886381338,0.9354228907083809,111.34676611167136,2.3975893554409313,INDUSTRIA,CENTRO,PREMIUM,SUC_020,7.0,1,1000000.0011218457,0.0,,-0.4856678851007444,-0.48493167609798055,-0.7691817117443601,0.7799753938801426,0.9875836267843321,560.9460003172595,0.44719721269430235,-0.10970116989894747,35.95
ENT_0046,2023-04,1,533.2824662694819,0.3553282690489515,27.78734732660626,0.5410249300350469,0,16303.867205729597,292886.06340881693,-0.8898589017881148,111.34676611167136,2.3913260219275605,INDUSTRIA,SUR,PREMIUM,SUC_038,7.0,1,999999.9999970658,0.0,,-0.8860648983572547,0.40907345353672664,0.7782184759740872,2.182399719198092,-0.4317252731366939,542.9773099983023,0.4219768803043173,0.7091184978515898,16.3
ENT_0046,2023-05,0,480.82860743076077,0.4752388045126526,28.78734732660626,0.4974494234259698,1,19350.30009915041,256211.93662348203,0.0613628254824543,111.34676611167136,4.055668034024457,INDUSTRIA,SUR,PREMIUM,SUC_016,7.0,1,999999.9703974194,0.0,,0.2871807088393669,1.893419674058875,0.165926493363624,-0.7859064268274657,1.3021859835069338,491.46036355999854,0.47518062016659623,0.23461101442533117,19.35
ENT_0046,2023-06,0,508.67108388254417,0.41813651535248636,29.78734732660626,0.6015135417070437,0,20678.789459513082,303633.4905425886,0.4503096189240613,111.34676611167136,2.38105694102868,INDUSTRIA,SUR,PREMIUM,SUC_011,7.0,1,999999.9793124356,0.0,,-0.47920885598296525,-1.8675642633205927,0.11301844736524966,0.5922516466464611,-0.44074049911338575,517.588156724977,0.5033707667127324,0.30153487294635667,20.68
ENT_0046,2023-07,0,493.85584880423096,0.5149139969738771,30.78734732660626,0.4693064378404954,0,9002.810860296519,363342.88004645007,0.1356356760042706,111.34676611167136,2.0791165536368297,INDUSTRIA,CENTRO,PREMIUM,SUC_126,7.0,1,1000000.01550369,0.0,,0.5914123917048796,-1.346073473783424,0.6537630395942547,-0.3935505305074723,-0.006837448292099323,503.3962576534562,0.5022461501905527,0.31915872845761206,9.0
ENT_0046,2023-08,0,478.87672135495063,0.4468898814108107,31.78734732660626,0.5004908770276286,2,14194.640590518686,448641.6486140353,-0.2539349370227819,111.34676611167136,3.4072888632004616,INDUSTRIA,CENTRO,PREMIUM,SUC_166,7.0,1,1000000.0379695413,0.0,,0.2563888109783222,0.020844143714743104,-0.4241204444977268,0.5961993901627779,0.3067706814635169,489.87183115275957,0.4659193326540386,-0.014835064346243541,14.19
ENT_0046,2023-09,0,501.23734144628827,0.5410026318326026,32.78734732660626,0.4361656937825555,2,14001.47972471484,373467.5700357788,-0.4929985025213459,111.34676611167136,4.404078840806351,INDUSTRIA,NORTE,PREMIUM,SUC_072,7.0,1,1000000.027255742,0.0,,-0.06517407930863377,0.5153486217280885,1.5660675556310433,0.24551100881667473,-1.0253876940823914,514.5635033090358,0.49960364944182134,-0.01481264258477049,14.0
ENT_0046,2023-10,0,560.2452077882816,0.5089952613058595,33.78734732660626,0.6085318765562172,1,5791.0527907852675,392999.2226252044,-0.4067924180360721,111.34676611167136,3.7872327594416006,INDUSTRIA,NORTE,PREMIUM,SUC_058,7.0,1,999999.9870423707,0.0,,0.47280478151224314,-1.3787371081913242,-1.436305106280644,-1.4037455329758624,-1.490531755072858,571.9290303249468,0.5330290106249205,-0.12445947773613261,5.79
ENT_0046,2023-11,0,522.010411611132,0.5095221969712127,34.78734732660626,0.5287211450724143,2,21489.42654681637,310272.2160998485,-0.6751629209225567,111.34676611167136,4.456568927680943,INDUSTRIA,CENTRO,PREMIUM,SUC_067,7.0,1,999999.9762116605,0.0,,0.07761578618566711,1.0490105364094058,0.7993467200800459,0.05498878684436876,0.4542411746158671,529.9511640517222,0.5235369437800594,-0.09993200526026066,21.49
ENT_0046,2023-12,0,551.3854098617702,0.4731831634994031,35.78734732660626,0.4269027461249979,1,9906.61596358079,443213.3006745656,0.3330297631808173,111.34676611167136,5.163831396113096,INDUSTRIA,CENTRO,PREMIUM,SUC_161,7.0,1,999999.9630065069,0.0,,-1.9687799459815059,0.9183586548204202,0.6169774624429526,0.1949403170689419,0.9105765630011531,563.1021843432158,0.47575878639947,-0.05710926291445816,9.91
ENT_0046,2024-01,1,525.3958802262626,0.5256338803955285,36.78734732660626,0.31505414976246604,1,20457.67984078138,322323.66689097515,1.8312561050679006,111.34676611167136,5.893574259107257,INDUSTRIA,NORTE,PREMIUM,SUC_051,7.0,1,999999.9977065751,0.0,,0.3674660534180015,1.4783916166581055,0.3413838862771979,-0.0916793324932388,-0.4718541406568252,537.5694896124438,0.4189176033848806,0.9317739771584259,20.46
ENT_0046,2024-02,0,530.6852864466198,0.602863637457912,37.78734732660626,0.6263330723336018,2,10712.498010584237,595243.2883107045,0.3592944302937959,111.34676611167136,5.984798157951274,INDUSTRIA,NORTE,PREMIUM,SUC_170,7.0,1,1000000.0383818784,0.0,,-0.5273429584056674,0.37587236004207897,-2.4055533134993548,-1.5858295838121979,0.2581151759284833,541.5972781775824,0.6006102669445412,-0.05496936151495783,10.71
ENT_0046,2024-03,0,484.59889092112644,0.52556886530479,38.78734732660626,0.40444991320364576,1,37768.4599612125,281952.86277729896,0.5957873690127149,111.34676611167136,6.5109175016222505,INDUSTRIA,SUR,PREMIUM,SUC_051,7.0,1,999999.989046685,0.0,,-1.0025177610790519,1.2674177737282804,0.432903687572763,-0.028345540512693317,-1.6574637990470875,496.2247240843313,0.47676385929771686,-0.15861349468140576,37.77
ENT_0046,2024-04,0,516.2200896585575,0.5765461584690922,39.78734732660626,0.5023854416445482,2,13292.13992497245,386090.15926455427,1.0822573533490871,111.34676611167136,7.385907447656095,INDUSTRIA,SUR,PREMIUM,SUC_080,7.0,1,999999.9866049447,0.0,,-1.2185109796950597,0.8418095598676907,-0.6038481456275875,-0.23268554212865966,-1.4330367517261913,527.0176127112506,0.5578880988796855,-0.263845092903811,13.29
ENT_0046,2024-05,0,517.3391716555994,0.5526091527487017,40.78734732660626,0.7760496813231511,1,35767.724480781,661420.3439349259,-0.45103006901186804,111.34676611167136,7.968650142308501,INDUSTRIA,CENTRO,PREMIUM,SUC_050,7.0,1,999999.9942154658,0.0,,-0.8573406653299294,1.52719356493817,1.42349704617095,-0.0465032893873185,-1.1554384437673233,528.4448588184516,0.6390291362110939,0.2870923262928572,35.77
ENT_0046,2024-06,1,480.7051334978985,0.5680862304034018,41.78734732660626,0.5899188643537996,2,13940.577889474433,,-1.8043396426887517,111.34676611167136,7.154995827857823,INDUSTRIA,SUR,PREMIUM,SUC_075,7.0,1,999999.9937166794,0.0,,0.5773300510492536,-0.5290318487679999,-0.9314356409113616,0.6053429230098175,-0.25541561464972,491.35306111192546,0.5881243322797529,0.8463009166880862,13.94
ENT_0047,2023-01,0,616.2742359422955,0.6274959330163551,16.485150799038696,0.8176237062488769,0,21061.971409433245,364312.54147362296,0.0029358664687471362,82.39972533701999,-1.836294564645049,INDUSTRIA,SUR,MASIVO,SUC_122,7.0,1,1000000.0008588898,0.0,,-2.016046666296339,0.7819239082316095,0.6873634133079042,-0.6394879849951763,-0.27395131798957906,628.2252413199186,0.6890940331045421,0.027209518434642175,21.06
ENT_0047,2023-02,0,612.4404206412622,0.6009782822034427,17.485150799038696,0.5597107780847002,2,43662.792755232396,318440.9300430711,0.8549629756018599,82.39972533701999,-0.588226619086379,INDUSTRIA,NORTE,MASIVO,SUC_056,7.0,1,999999.9488558866,0.0,,0.5697138983493475,-0.45485073094808337,-0.5560960680769672,0.15921547055783233,0.46678573993763334,624.7620627928501,0.5789509271125918,-0.3934686801846275,43.66
ENT_0047,2023-03,0,580.5469111486393,0.5324154470943745,18.485150799038696,0.7528029232080629,1,14276.647272229739,295964.010641118,2.0103011082672535,82.39972533701999,1.3610419631802029,INDUSTRIA,SUR,MASIVO,SUC_007,7.0,1,999999.9794699345,0.0,,-1.3840865212203444,-0.051702865172688635,-1.6590947865529775,0.10500020704052877,-1.0588065840406231,592.4038085453627,0.6257187728307367,-0.21435815440391012,14.28
ENT_0047,2023-05,0,556.6825183794346,0.49772624478210636,20.485150799038696,0.6682077860818678,2,27503.742685067802,246126.51898537885,1.0997880391223802,82.39972533701999,2.065550552643662,INDUSTRIA,NORTE,MASIVO,SUC_126,7.0,1,1000000.0046328338,0.0,,1.8364844543264813,-0.3194798856595651,0.6179752478677449,-1.820829414142323,-0.059657645951110505,566.7969102427988,0.5528508144231798,-0.2681937278207193,27.5
ENT_0047,2023-06,0,584.4483652249279,0.5447491717921275,21.485150799038696,0.8667867611543852,3,25873.921990860286,183767.11011583617,0.261017978677608,82.39972533701999,2.192755059725144,INDUSTRIA,CENTRO,MASIVO,SUC_038,7.0,1,999999.9878245544,0.0,,0.35219243909246256,0.2485446952446828,-0.22391351277507962,-0.10345529745078892,0.4322743120775324,597.5639080613769,0.6858758511099435,-0.14080788863371527,25.87
ENT_0047,2023-07,0,586.4609733966242,0.5885150251590772,22.485150799038696,0.5908482566916732,1,21996.664372019975,353036.93745512527,-0.3888234692535179,82.39972533701999,2.7669458712434563,INDUSTRIA,CENTRO,MASIVO,SUC_123,7.0,1,1000000.0034517448,0.0,,-0.5465298785963733,0.08283124324950719,0.05545607532841033,-0.22295468576346067,2.107097193169594,598.503511683756,0.6142909772012578,-0.014265837692660084,22.0
ENT_0047,2023-08,0,554.4725809154435,0.6364001313005131,23.485150799038696,0.6265962900308223,0,20678.284049233527,183640.28381206834,-1.0459863273096224,82.39972533701999,3.6413540900095516,INDUSTRIA,CENTRO,MASIVO,SUC_060,7.0,1,999999.9866727698,0.0,,-1.7216827450804004,0.524134108260773,0.3277204770304515,-0.5714164209788754,-0.34489801953833243,566.0986111085897,0.6334216953554794,-0.28000981471449365,20.68
ENT_0047,2023-09,0,570.9503602100439,0.6393026428144385,24.485150799038696,0.5158999974086824,0,31577.020665545042,354179.2921145479,-0.5838985338779228,82.39972533701999,4.789994819428592,INDUSTRIA,NORTE,MASIVO,SUC_125,7.0,1,1000000.0160549869,0.0,,0.2642494199212647,0.7605100059625572,0.6052337350293279,0.28615857489394625,-1.318566281078884,582.0317414713438,0.5820643960925401,0.14061727034619498,31.58
ENT_0047,2023-10,0,580.5491525803535,0.5192090461173584,25.485150799038696,0.7309019822986071,1,23361.387144075856,265499.4615793059,0.5732789821652162,82.39972533701999,4.03335326333371,INDUSTRIA,CENTRO,MASIVO,SUC_053,7.0,1,1000000.0056641204,606.3116338140414,,-0.8158481470628096,-0.7250127070184416,-0.9193368605928253,0.32343994800200004,-1.395253567746978,593.7243169437122,0.6071895878156018,-0.01128952676670814,23.36
ENT_0047,2023-11,0,577.7404945435239,0.6752459711781783,26.485150799038696,0.5570105277952416,2,33328.10023843714,,1.2227661755975563,82.39972533701999,3.4578869785149795,INDUSTRIA,SUR,MASIVO,SUC_012,7.0,1,1000000.0030653031,0.0,,-0.7367149489447823,1.5390203280992139,1.6158879691924433,-0.6130783987061161,2.0022120731015853,590.0065496177106,0.6211719239675054,-0.08276205119610819,33.33
ENT_0047,2023-12,0,597.0827296799536,0.6106430224742454,27.485150799038696,0.7470110054879033,2,25735.803878804418,444119.24799887626,-2.7242402331477344,82.39972533701999,5.26097789793204,INDUSTRIA,SUR,MASIVO,SUC_067,7.0,1,1000000.0155227857,0.0,,2.143729856377226,-1.6811892429532556,-0.6490541085729292,1.2382725407752324,-0.5958752381746845,610.4438867150681,0.6533394682579479,0.0010451189407859136,25.74
ENT_0047,2024-01,0,586.2102474818424,0.5577677851332465,28.485150799038696,0.4262961665802558,2,28908.128737574523,188605.74728555357,0.5124726312475278,82.39972533701999,6.112953352023725,INDUSTRIA,NORTE,MASIVO,SUC_015,7.0,1,1000000.0109653311,0.0,,-0.100033958080009,0.31266594069082,0.40942104541918417,-0.6872754858468256,-0.7426368866037247,598.4045233178362,0.49176315429312006,-0.06969596035407483,28.91
ENT_0047,2024-02,0,525.2534408579778,0.7304041116509087,29.485150799038696,0.6901223242096708,2,35932.204008769055,238542.29879502725,-0.5735430988345036,82.39972533701999,3.5963396805415755,INDUSTRIA,SUR,MASIVO,SUC_013,7.0,1,999999.9879939649,0.0,,-0.975888890937598,-2.7659496867145004,1.3938162782761432,1.7848762537747531,0.15097483797163833,534.8877998045607,0.7027590189123473,0.2426656225865031,35.93
ENT_0047,2024-03,1,588.3753819153419,0.7492867098023309,30.485150799038696,0.5470425588620713,5,18765.005194475063,245326.95342980287,-0.48019156735272517,82.39972533701999,5.577671991519646,INDUSTRIA,CENTRO,MASIVO,SUC_039,7.0,1,999999.9832482011,0.0,,-0.29735708499501273,1.4195058620627585,-0.848771109167915,0.7213543587749618,0.41345995155300075,600.4222002282191,0.6754035600294215,1.0053632061962108,18.77
ENT_0047,2024-04,1,529.0113140629985,0.6753194687945204,31.485150799038696,0.7119478723092633,3,35496.452538794925,,0.4165037320541443,82.39972533701999,6.779238090815892,INDUSTRIA,SUR,MASIVO,SUC_095,7.0,1,1000000.0264046134,0.0,,-0.9164044482829836,-0.7080715388717425,0.40712219726903237,0.027579842920126683,1.851195405839499,538.8368723780404,0.6916892727376747,1.3122906103773844,35.5
ENT_0047,2024-05,0,564.4075469882521,0.7164727321640406,32.48515079903869,0.6226586548471306,1,20104.907063255145,242398.6297913684,1.921096573173474,82.39972533701999,6.7196999882755115,INDUSTRIA,NORTE,MASIVO,SUC_028,7.0,1,1000000.0384720089,0.0,,-0.3077235923723294,1.6793095138692211,-0.6458954775089718,-1.4449813160734297,-0.19399715655884683,576.7499765611169,0.6785732260360655,-0.0009402388074126457,20.1
ENT_0047,2024-06,0,535.9853923281686,0.7305786246427844,33.48515079903869,0.560045085805443,1,11487.19788416002,451647.5301706463,-0.7178504233006001,82.39972533701999,7.7844599348402435,INDUSTRIA,SUR,MASIVO,SUC_016,7.0,1,1000000.0230535289,0.6442039756604051,,-0.5677753901141649,-1.9073491263118196,-1.1064610382720597,-1.2583069633687607,0.5722394580208551,546.2104204452139,0.6777380125216188,0.3993768702849113,11.49
ENT_0048,2023-01,0,553.1119984650568,0.4879512494763004,20.79588553089799,0.4483319557298171,2,13027.772413809405,227001.65221901613,-0.09562055503049333,81.0617250179006,-0.6240790598366402,AGRO,CENTRO,MASIVO,SUC_068,7.0,1,1000000.0225429526,0.0,,0.22910715297556922,1.8525583622027506,1.3607886032855083,0.24163190880570976,-0.35919685972046844,564.4899515297616,0.47195522542598084,-0.14705086369254547,13.03
ENT_0048,2023-02,0,514.2233114321076,0.45121199555966357,21.79588553089799,0.3926725137478997,2,10913.561644981894,1166742.8108782507,-1.5754770594969076,81.0617250179006,1.3870774109639923,AGRO,CENTRO,MASIVO,SUC_141,7.0,1,999999.9792181915,0.0,,-0.417299307624611,-0.15492639743070427,0.030242877599400773,-0.23748101572729266,0.4084869397477324,524.0257574416358,0.42380945593403707,0.22227164481817543,10.91
ENT_0048,2023-04,0,512.4311520438407,0.5609337412074218,23.79588553089799,0.3688826278238867,1,13284.821344244006,831396.4341092069,-0.690002762330898,81.0617250179006,-0.44977194503240336,AGRO,CENTRO,MASIVO,SUC_075,7.0,1,999999.9939366742,0.0,,1.0678150506524402,-0.32086445891492155,-0.37459419832907725,0.5045385137520555,0.15946699425386712,522.5823757880867,0.4878027724108242,0.02539756834321698,13.28
ENT_0048,2023-05,0,571.5982138225502,0.5048431810430458,24.79588553089799,0.4626696731070008,2,16002.815972351866,475448.37477216974,1.5760525934597287,81.0617250179006,2.5313877065360133,AGRO,CENTRO,MASIVO,SUC_157,7.0,1,999999.9932338424,0.0,,-0.8560892345190781,1.3778651695830753,-0.3907249560009503,-0.03465220298623543,2.05576925153064,583.9664625844049,0.49494404918241147,0.0282615675178783,16.0
ENT_0048,2023-06,0,581.3355493549622,0.40458050441034926,25.79588553089799,0.5361478593192334,0,23846.097239936407,331377.6853526861,0.36031978980664536,81.0617250179006,3.0449023214514765,AGRO,CENTRO,MASIVO,SUC_132,7.0,1,999999.9837044184,0.0,,-0.5754096684565397,-1.6427695443387214,-1.6927831124706358,-1.0605787505401918,1.5919951351473476,590.9518477643182,0.4536040575644084,0.14486800900599492,23.85
ENT_0048,2023-07,0,519.4929581940637,0.37817344371442413,26.79588553089799,0.6883384528087588,1,29483.19842793791,366623.2372714748,-0.28323801638597185,81.0617250179006,2.662664704536893,AGRO,CENTRO,MASIVO,SUC_076,7.0,1,1000000.0067181699,0.0,,-0.904190322672994,0.6782891098596089,1.2396995114558629,-0.3829512566574686,-1.0490968326237242,528.8643002350676,0.5182219828444324,0.017520896864903285,29.48
ENT_0048,2023-08,1,542.9650014894627,0.4955841389077287,27.79588553089799,0.4936032776479188,2,17234.925620341546,305734.6046298488,-0.2762834873507013,81.0617250179006,1.3106272155803043,AGRO,NORTE,MASIVO,SUC_023,7.0,1,1000000.0069549064,0.0,,0.09505741795551424,0.9823109499373742,0.6887999905752931,-0.23519082051418327,-0.16966123589536042,553.322466898306,0.48301108847490926,0.484116373340141,17.23
ENT_0048,2023-09,0,513.2809448762815,0.4507689960937123,28.79588553089799,0.4656178393703236,1,24625.062595710864,380110.8680581473,0.36472584051712703,81.0617250179006,4.501957313408577,AGRO,CENTRO,MASIVO,SUC_117,7.0,1,999999.9816124347,0.0,,0.7888351823338331,-0.05247877283618247,-1.951202035767668,0.5810989745916919,-0.8887278150436718,522.6311700963188,0.4486190054680817,-0.041892814388904256,24.63
